time,y,x,lat,long,date,cloudhigh,cloudlow,cloudmid,ozone,pressure,surftemp,temperature,id
12,16,17,16.23478261,-73.73043478,12/1/1995,5.5,31,10,248,1000,301.4,301,17-16
12,16,18,16.23478261,-71.22608696,12/1/1995,2,30.5,7.5,248,1000,300.5,300.5,18-16
12,16,19,16.23478261,-68.72173913,12/1/1995,2,27.5,6.5,250,1000,300.1,300.5,19-16
12,16,20,16.23478261,-66.2173913,12/1/1995,1,28,5.5,250,1000,300.5,300.5,20-16
12,16,21,16.23478261,-63.71304348,12/1/1995,0.5,28.5,4.5,250,1000,300.5,300.5,21-16
12,16,22,16.23478261,-61.20869565,12/1/1995,1,30.5,8.5,248,1000,300.5,300.5,22-16
12,16,23,16.23478261,-58.70434783,12/1/1995,1,27.5,9,248,1000,300.5,299.6,23-16
12,16,24,16.23478261,-56.2,12/1/1995,0,31,5,252,1000,300.5,300.1,24-16
12,17,1,18.73043478,-113.8,12/1/1995,15,32.5,17.5,260,1000,299.2,297.8,17-Jan
12,17,2,18.73043478,-111.2956522,12/1/1995,15,32.5,17.5,260,1000,299.2,297.8,17-Feb
12,17,3,18.73043478,-108.7913043,12/1/1995,14.5,28.5,14,258,1000,300.5,299.2,17-Mar
12,17,4,18.73043478,-106.2869565,12/1/1995,13,24.5,13,258,1000,301,299.6,17-Apr
12,17,5,18.73043478,-103.7826087,12/1/1995,13.5,16,12.5,258,970,298.3,299.2,17-May
12,17,6,18.73043478,-101.2782609,12/1/1995,14.5,13,14.5,254,895,294.6,294.6,17-Jun
12,17,7,18.73043478,-98.77391304,12/1/1995,13.5,9.5,15,252,830,290.2,290.7,17-Jul
12,17,8,18.73043478,-96.26956522,12/1/1995,10,16,19,254,940,292.2,294.6,17-Aug
12,17,9,18.73043478,-93.76521739,12/1/1995,8.5,31,16.5,254,1000,297.4,297.4,17-Sep
12,17,10,18.73043478,-91.26086957,12/1/1995,8,22,15,252,1000,296,299.2,17-Oct
12,17,11,18.73043478,-88.75652174,12/1/1995,10,16,17.5,250,1000,294.1,298.7,17-Nov
12,17,12,18.73043478,-86.25217391,12/1/1995,12.5,28,17,248,1000,300.1,299.6,17-Dec
12,17,13,18.73043478,-83.74782609,12/1/1995,11,33.5,16,250,1000,300.5,300.5,13-17
12,17,14,18.73043478,-81.24347826,12/1/1995,11.5,32,13.5,248,1000,300.5,300.5,14-17
12,17,15,18.73043478,-78.73913043,12/1/1995,6.5,26.5,14,246,1000,299.2,301,15-17
12,17,16,18.73043478,-76.23478261,12/1/1995,5,28,12,246,1000,300.1,300.5,16-17
12,17,17,18.73043478,-73.73043478,12/1/1995,3.5,20,9.5,248,995,298.3,301.4,17-17
12,17,18,18.73043478,-71.22608696,12/1/1995,2,23,9.5,248,985,297.4,299.2,18-17
12,17,19,18.73043478,-68.72173913,12/1/1995,2,25.5,6.5,248,1000,298.7,300.5,19-17
12,17,20,18.73043478,-66.2173913,12/1/1995,2,25.5,6.5,248,1000,298.7,300.5,20-17
12,17,21,18.73043478,-63.71304348,12/1/1995,1,26.5,6,250,1000,299.2,300.5,21-17
12,17,22,18.73043478,-61.20869565,12/1/1995,0.5,25,5.5,248,1000,299.6,299.6,22-17
12,17,23,18.73043478,-58.70434783,12/1/1995,1,29,6.5,248,1000,300.5,299.6,23-17
12,17,24,18.73043478,-56.2,12/1/1995,1,31,5,252,1000,300.1,299.6,24-17
12,18,1,21.22608696,-113.8,12/1/1995,18,30.5,20.5,268,1000,296.5,296.9,18-Jan
12,18,2,21.22608696,-111.2956522,12/1/1995,16.5,31,16.5,268,1000,298.3,297.4,18-Feb
12,18,3,21.22608696,-108.7913043,12/1/1995,16.5,26,13.5,266,1000,300.1,297.8,18-Mar
12,18,4,21.22608696,-106.2869565,12/1/1995,17,20,14,264,1000,298.7,298.7,18-Apr
12,18,5,21.22608696,-103.7826087,12/1/1995,17.5,7.5,15,258,835,288.8,292.7,18-May
12,18,6,21.22608696,-101.2782609,12/1/1995,19.5,7,15.5,256,800,287.8,289.3,18-Jun
12,18,7,21.22608696,-98.77391304,12/1/1995,21,16.5,21,258,990,292.7,294.1,18-Jul
12,18,8,21.22608696,-96.26956522,12/1/1995,14.5,29,21.5,256,1000,298.7,296.5,18-Aug
12,18,9,21.22608696,-93.76521739,12/1/1995,10,27,18.5,254,1000,299.2,296.9,18-Sep
12,18,10,21.22608696,-91.26086957,12/1/1995,8.5,19,14,254,1000,296,298.3,18-Oct
12,18,11,21.22608696,-88.75652174,12/1/1995,8.5,19,14,254,1000,296,298.3,18-Nov
12,18,12,21.22608696,-86.25217391,12/1/1995,8.5,23,14.5,254,1000,296.5,298.7,18-Dec
12,18,13,21.22608696,-83.74782609,12/1/1995,10.5,30,15.5,252,1000,299.2,299.2,13-18
12,18,14,21.22608696,-81.24347826,12/1/1995,14.5,27,14.5,252,1000,297.8,299.6,14-18
12,18,15,21.22608696,-78.73913043,12/1/1995,11.5,19,13.5,250,1000,296,300.1,15-18
12,18,16,21.22608696,-76.23478261,12/1/1995,7.5,23,11,250,1000,296.5,300.1,16-18
12,18,17,21.22608696,-73.73043478,12/1/1995,5.5,31,9,248,1000,298.3,300.1,17-18
12,18,18,21.22608696,-71.22608696,12/1/1995,3,28.5,8.5,252,1000,298.7,299.6,18-18
12,18,19,21.22608696,-68.72173913,12/1/1995,2.5,28,7.5,250,1000,298.7,299.2,19-18
12,18,20,21.22608696,-66.2173913,12/1/1995,2.5,27.5,7,252,1000,299.2,299.2,20-18
12,18,21,21.22608696,-63.71304348,12/1/1995,1.5,28.5,6,250,1000,298.7,299.2,21-18
12,18,22,21.22608696,-61.20869565,12/1/1995,1.5,31,5.5,252,1000,299.2,298.7,22-18
12,18,23,21.22608696,-58.70434783,12/1/1995,2,30,5,252,1000,298.7,298.7,23-18
12,18,24,21.22608696,-56.2,12/1/1995,3,27.5,4.5,254,1000,297.8,298.3,24-18
12,19,1,23.72173913,-113.8,12/1/1995,12,29.5,17,274,1000,295.5,295.5,19-Jan
12,19,2,23.72173913,-111.2956522,12/1/1995,12,24,14,274,1000,296.5,298.3,19-Feb
12,19,3,23.72173913,-108.7913043,12/1/1995,16,20,12.5,272,1000,296.9,297.8,19-Mar
12,19,4,23.72173913,-106.2869565,12/1/1995,17.5,9,16,268,825,287.8,288.8,19-Apr
12,19,5,23.72173913,-103.7826087,12/1/1995,17.5,9,16,268,825,287.8,288.8,19-May
12,19,6,23.72173913,-101.2782609,12/1/1995,21,5,14,264,810,285.8,290.2,19-Jun
12,19,7,23.72173913,-98.77391304,12/1/1995,22,13.5,15.5,262,860,288.8,287.8,19-Jul
12,19,8,23.72173913,-96.26956522,12/1/1995,22,25.5,18,260,1000,296,295,19-Aug
12,19,9,23.72173913,-93.76521739,12/1/1995,17.5,25,18,262,1000,297.8,296,19-Sep
12,19,10,23.72173913,-91.26086957,12/1/1995,14,20.5,18,262,1000,297.4,296.5,19-Oct
12,19,11,23.72173913,-88.75652174,12/1/1995,10.5,27,16.5,260,1000,298.3,296.5,19-Nov
12,19,12,23.72173913,-86.25217391,12/1/1995,12,32.5,17.5,256,1000,299.2,296.9,19-Dec
12,19,13,23.72173913,-83.74782609,12/1/1995,13,27,14,256,1000,297.4,296.9,13-19
12,19,14,23.72173913,-81.24347826,12/1/1995,14,26.5,12.5,256,1000,296.9,296.9,14-19
12,19,15,23.72173913,-78.73913043,12/1/1995,9,30.5,13.5,254,1000,296.9,297.8,15-19
12,19,16,23.72173913,-76.23478261,12/1/1995,7,33.5,12,254,1000,298.3,297.8,16-19
12,19,17,23.72173913,-73.73043478,12/1/1995,7,33.5,12,254,1000,298.3,297.8,17-19
12,19,18,23.72173913,-71.22608696,12/1/1995,6,35,11.5,252,1000,298.3,297.4,18-19
12,19,19,23.72173913,-68.72173913,12/1/1995,5.5,35.5,11.5,252,1000,298.3,297.8,19-19
12,19,20,23.72173913,-66.2173913,12/1/1995,4.5,32.5,11,254,1000,297.8,297.8,20-19
12,19,21,23.72173913,-63.71304348,12/1/1995,3.5,31,10,254,1000,298.3,298.3,21-19
12,19,22,23.72173913,-61.20869565,12/1/1995,3.5,30.5,8,252,1000,298.3,297.8,22-19
12,19,23,23.72173913,-58.70434783,12/1/1995,4,32,8,256,1000,298.3,297.8,23-19
12,19,24,23.72173913,-56.2,12/1/1995,4.5,28,7,256,1000,297.4,296.9,24-19
12,20,1,26.2173913,-113.8,12/1/1995,7.5,27,13,282,995,294.1,294.6,20-Jan
12,20,2,26.2173913,-111.2956522,12/1/1995,7.5,24,13.5,282,995,294.1,296,20-Feb
12,20,3,26.2173913,-108.7913043,12/1/1995,12,12.5,19,274,880,287.3,290.7,20-Mar
12,20,4,26.2173913,-106.2869565,12/1/1995,12,12.5,19,274,880,287.3,290.7,20-Apr
12,20,5,26.2173913,-103.7826087,12/1/1995,14.5,6,16.5,278,835,284.7,292.7,20-May
12,20,6,26.2173913,-101.2782609,12/1/1995,16,11,14.5,272,900,287.3,287.8,20-Jun
12,20,7,26.2173913,-98.77391304,12/1/1995,17.5,22,16.5,272,990,291.2,291.7,20-Jul
12,20,8,26.2173913,-96.26956522,12/1/1995,19,29,16,268,1000,295,292.2,20-Aug
12,20,9,26.2173913,-93.76521739,12/1/1995,18.5,28,15,268,1000,296,293.2,20-Sep
12,20,10,26.2173913,-91.26086957,12/1/1995,17,25.5,16,268,1000,296.9,293.6,20-Oct
12,20,11,26.2173913,-88.75652174,12/1/1995,14.5,31.5,16,266,1000,297.8,295,20-Nov
12,20,12,26.2173913,-86.25217391,12/1/1995,14,32,17.5,266,1000,297.8,295.5,20-Dec
12,20,13,26.2173913,-83.74782609,12/1/1995,14,32,17.5,266,1000,297.8,295.5,13-20
12,20,14,26.2173913,-81.24347826,12/1/1995,14.5,19.5,15,262,1000,293.2,294.1,14-20
12,20,15,26.2173913,-78.73913043,12/1/1995,13.5,24.5,13,262,1000,295.5,295.5,15-20
12,20,16,26.2173913,-76.23478261,12/1/1995,11.5,33,11.5,262,1000,296.9,296,16-20
12,20,17,26.2173913,-73.73043478,12/1/1995,8.5,32.5,11.5,262,1000,296.9,295.5,17-20
12,20,18,26.2173913,-71.22608696,12/1/1995,7.5,35,11.5,260,1000,297.4,296,18-20
12,20,19,26.2173913,-68.72173913,12/1/1995,8,38.5,11,260,1000,297.4,296,19-20
12,20,20,26.2173913,-66.2173913,12/1/1995,9,35.5,11.5,258,1000,297.4,296,20-20
12,20,21,26.2173913,-63.71304348,12/1/1995,7.5,38,11,258,1000,297.8,296,21-20
12,20,22,26.2173913,-61.20869565,12/1/1995,6.5,37.5,12,258,1000,296.9,296.5,22-20
12,20,23,26.2173913,-58.70434783,12/1/1995,6.5,37.5,12,258,1000,296.9,296.5,23-20
12,20,24,26.2173913,-56.2,12/1/1995,6,33,11.5,260,1000,296.5,296,24-20
12,21,1,28.71304348,-113.8,12/1/1995,5,25.5,11,288,990,292.2,294.6,21-Jan
12,21,2,28.71304348,-111.2956522,12/1/1995,6.5,13,15,282,960,288.3,292.2,21-Feb
12,21,3,28.71304348,-108.7913043,12/1/1995,6.5,13,15,282,960,288.3,292.2,21-Mar
12,21,4,28.71304348,-106.2869565,12/1/1995,9.5,9.5,15.5,284,825,282.7,286.8,21-Apr
12,21,5,28.71304348,-103.7826087,12/1/1995,12.5,8.5,18,284,870,283.7,289.8,21-May
12,21,6,28.71304348,-101.2782609,12/1/1995,12.5,15,21,278,930,285.8,287.8,21-Jun
12,21,7,28.71304348,-98.77391304,12/1/1995,12.5,28.5,18.5,280,995,288.8,290.2,21-Jul
12,21,8,28.71304348,-96.26956522,12/1/1995,14,33.5,15.5,276,995,290.2,289.8,21-Aug
12,21,9,28.71304348,-93.76521739,12/1/1995,17,30,15,272,1000,291.7,290.2,21-Sep
12,21,10,28.71304348,-91.26086957,12/1/1995,15,31,16,274,1000,292.2,291.7,21-Oct
12,21,11,28.71304348,-88.75652174,12/1/1995,15,31,16,274,1000,292.2,291.7,21-Nov
12,21,12,28.71304348,-86.25217391,12/1/1995,13.5,32,13,274,1000,294.1,291.7,21-Dec
12,21,13,28.71304348,-83.74782609,12/1/1995,13,25,14.5,270,1000,292.7,291.2,13-21
12,21,14,28.71304348,-81.24347826,12/1/1995,11.5,23.5,20,268,1000,289.8,291.7,14-21
12,21,15,28.71304348,-78.73913043,12/1/1995,11,42,18,268,1000,296.9,292.7,15-21
12,21,16,28.71304348,-76.23478261,12/1/1995,10,39.5,17,268,1000,296.5,294.1,16-21
12,21,17,28.71304348,-73.73043478,12/1/1995,8,37.5,16,270,1000,296.5,294.1,17-21
12,21,18,28.71304348,-71.22608696,12/1/1995,8,36.5,15.5,272,1000,295.5,293.6,18-21
12,21,19,28.71304348,-68.72173913,12/1/1995,8,36.5,15.5,272,1000,295.5,293.6,19-21
12,21,20,28.71304348,-66.2173913,12/1/1995,9.5,35,13.5,270,1000,295,293.2,20-21
12,21,21,28.71304348,-63.71304348,12/1/1995,11.5,36.5,14,270,1000,295.5,293.6,21-21
12,21,22,28.71304348,-61.20869565,12/1/1995,13,34,14.5,268,1000,295,294.1,22-21
12,21,23,28.71304348,-58.70434783,12/1/1995,12.5,37,14,268,1000,295,294.1,23-21
12,21,24,28.71304348,-56.2,12/1/1995,12,35,13.5,268,1000,294.1,294.1,24-21
12,22,1,31.20869565,-113.8,12/1/1995,6,16,16.5,294,965,286.8,290.7,22-Jan
12,22,2,31.20869565,-111.2956522,12/1/1995,6,16,16.5,294,965,286.8,290.7,22-Feb
12,22,3,31.20869565,-108.7913043,12/1/1995,7.5,11.5,18,290,855,282.7,287.3,22-Mar
12,22,4,31.20869565,-106.2869565,12/1/1995,8,12,22,294,850,282.2,284.7,22-Apr
12,22,5,31.20869565,-103.7826087,12/1/1995,11.5,9,25.5,292,885,281.1,287.3,22-May
12,22,6,31.20869565,-101.2782609,12/1/1995,10.5,15.5,28,290,925,282.7,285.8,22-Jun
12,22,7,31.20869565,-98.77391304,12/1/1995,10,24.5,27,284,975,285.2,286.8,22-Jul
12,22,8,31.20869565,-96.26956522,12/1/1995,11.5,26.5,26,288,1000,285.2,287.8,22-Aug
12,22,9,31.20869565,-93.76521739,12/1/1995,11.5,26.5,26,288,1000,285.2,287.8,22-Sep
12,22,10,31.20869565,-91.26086957,12/1/1995,15,24.5,27.5,280,1000,284.7,287.3,22-Oct
12,22,11,31.20869565,-88.75652174,12/1/1995,15.5,23,30,284,1000,284.2,287.3,22-Nov
12,22,12,31.20869565,-86.25217391,12/1/1995,13.5,24,29,280,1000,284.7,287.8,22-Dec
12,22,13,31.20869565,-83.74782609,12/1/1995,11.5,23,29,282,1000,284.2,287.8,13-22
12,22,14,31.20869565,-81.24347826,12/1/1995,11,34,19,284,1000,290.7,288.8,14-22
12,22,15,31.20869565,-78.73913043,12/1/1995,10.5,46,17,282,1000,296.5,289.8,15-22
12,22,16,31.20869565,-76.23478261,12/1/1995,10.5,46,17,282,1000,296.5,289.8,16-22
12,22,17,31.20869565,-73.73043478,12/1/1995,10.5,37,26.5,274,1000,294.1,293.2,17-22
12,22,18,31.20869565,-71.22608696,12/1/1995,10.5,40.5,19,282,1000,293.6,291.2,18-22
12,22,19,31.20869565,-68.72173913,12/1/1995,9,41.5,18.5,280,1000,294.1,291.2,19-22
12,22,20,31.20869565,-66.2173913,12/1/1995,9,41.5,17.5,278,1000,293.2,290.7,20-22
12,22,21,31.20869565,-63.71304348,12/1/1995,11.5,41.5,16.5,282,1000,293.2,291.2,21-22
12,22,22,31.20869565,-61.20869565,12/1/1995,12.5,43.5,17,280,1000,293.2,291.7,22-22
12,22,23,31.20869565,-58.70434783,12/1/1995,12.5,43.5,17,280,1000,293.2,291.7,23-22
12,22,24,31.20869565,-56.2,12/1/1995,13,41.5,17,280,1000,292.7,292.2,24-22
12,23,1,33.70434783,-113.8,12/1/1995,9,12,19.5,298,930,282.7,286.8,23-Jan
12,23,2,33.70434783,-111.2956522,12/1/1995,9,12,19.5,298,930,282.7,286.8,23-Feb
12,23,3,33.70434783,-108.7913043,12/1/1995,10,9.5,17,296,825,276.7,280,23-Mar
12,23,4,33.70434783,-106.2869565,12/1/1995,11,9,21,298,805,276.7,280,23-Apr
12,23,5,33.70434783,-103.7826087,12/1/1995,13.5,9.5,24,298,850,276.7,283.2,23-May
12,23,6,33.70434783,-101.2782609,12/1/1995,11,14,29.5,294,935,278.9,283.2,23-Jun
12,23,7,33.70434783,-98.77391304,12/1/1995,10,24,28,292,990,281.1,284.7,23-Jul
12,23,8,33.70434783,-96.26956522,12/1/1995,10,24,28,292,990,281.1,284.7,23-Aug
12,23,9,33.70434783,-93.76521739,12/1/1995,11,28,29.5,292,995,282.2,285.2,23-Sep
12,23,10,33.70434783,-91.26086957,12/1/1995,11.5,23,30,292,1000,280.5,284.2,23-Oct
12,23,11,33.70434783,-88.75652174,12/1/1995,13.5,18.5,35.5,286,1000,280,284.7,23-Nov
12,23,12,33.70434783,-86.25217391,12/1/1995,12,21.5,33.5,284,995,280.5,284.2,23-Dec
12,23,13,33.70434783,-83.74782609,12/1/1995,10,25.5,25,288,985,280,283.7,13-23
12,23,14,33.70434783,-81.24347826,12/1/1995,10,25.5,25,288,985,280,283.7,14-23
12,23,15,33.70434783,-78.73913043,12/1/1995,10,26.5,23,294,1000,282.2,284.2,15-23
12,23,16,33.70434783,-76.23478261,12/1/1995,9,44,15,290,1000,292.2,286.3,16-23
12,23,17,33.70434783,-73.73043478,12/1/1995,9,50.5,23,288,1000,293.6,286.8,17-23
12,23,18,33.70434783,-71.22608696,12/1/1995,9.5,48.5,23,288,1000,291.7,287.8,18-23
12,23,19,33.70434783,-68.72173913,12/1/1995,9,48.5,22,292,1000,291.2,288.8,19-23
12,23,20,33.70434783,-66.2173913,12/1/1995,9,48.5,22,292,1000,291.2,288.8,20-23
12,23,21,33.70434783,-63.71304348,12/1/1995,9,48.5,19.5,296,1000,291.2,288.8,21-23
12,23,22,33.70434783,-61.20869565,12/1/1995,11,47,19.5,292,1000,291.2,289.3,22-23
12,23,23,33.70434783,-58.70434783,12/1/1995,13,46,18,294,1000,291.7,289.8,23-23
12,23,24,33.70434783,-56.2,12/1/1995,13.5,44,20.5,296,1000,291.2,289.8,24-23
12,24,1,36.2,-113.8,12/1/1995,12,9.5,22.5,300,865,276.7,281.6,24-Jan
12,24,2,36.2,-111.2956522,12/1/1995,13,5,17.5,312,820,272.7,280,24-Feb
12,24,3,36.2,-108.7913043,12/1/1995,13,5,17.5,312,820,272.7,280,24-Mar
12,24,4,36.2,-106.2869565,12/1/1995,12,6,19,298,775,270.9,273.2,24-Apr
12,24,5,36.2,-103.7826087,12/1/1995,15.5,7.5,21.5,302,810,272.1,278.4,24-May
12,24,6,36.2,-101.2782609,12/1/1995,14,13.5,27.5,304,915,274.4,281.1,24-Jun
12,24,7,36.2,-98.77391304,12/1/1995,12,16,29,304,960,275.6,281.1,24-Jul
12,24,8,36.2,-96.26956522,12/1/1995,12,16,29,304,960,275.6,281.1,24-Aug
12,24,9,36.2,-93.76521739,12/1/1995,12.5,21,31,296,995,277.3,281.6,24-Sep
12,24,10,36.2,-91.26086957,12/1/1995,12.5,20,36,292,995,277.3,282.2,24-Oct
12,24,11,36.2,-88.75652174,12/1/1995,13,21.5,32,296,1000,277.3,281.1,24-Nov
12,24,12,36.2,-86.25217391,12/1/1995,12.5,22,32,296,985,276.1,278.9,24-Dec
12,24,13,36.2,-83.74782609,12/1/1995,11.5,19,36.5,296,945,276.1,279.5,13-24
12,24,14,36.2,-81.24347826,12/1/1995,11.5,19,36.5,296,945,276.1,279.5,14-24
12,24,15,36.2,-78.73913043,12/1/1995,11,20,25.5,298,990,276.1,281.6,15-24
12,24,16,36.2,-76.23478261,12/1/1995,8,29.5,22,304,995,281.1,282.7,16-24
12,24,17,36.2,-73.73043478,12/1/1995,7.5,50.5,29,306,1000,293.6,283.7,17-24
12,24,18,36.2,-71.22608696,12/1/1995,9.5,47.5,32,308,1000,291.2,284.7,18-24
12,24,19,36.2,-68.72173913,12/1/1995,9.5,47.5,32,308,1000,291.2,284.7,19-24
12,24,20,36.2,-66.2173913,12/1/1995,9.5,48.5,28,302,1000,291.2,286.3,20-24
12,24,21,36.2,-63.71304348,12/1/1995,10,53,23.5,312,1000,291.2,287.3,21-24
12,24,22,36.2,-61.20869565,12/1/1995,11.5,51.5,22.5,310,1000,290.7,287.8,22-24
12,24,23,36.2,-58.70434783,12/1/1995,13.5,48.5,22,314,1000,290.7,287.8,23-24
12,24,24,36.2,-56.2,12/1/1995,13.5,48.5,22,314,1000,290.7,287.8,24-24
13,1,1,-21.2,-113.8,1/1/1996,0.5,26,2,262,1000,296.9,297.4,1-Jan
13,1,2,-21.2,-111.2956522,1/1/1996,0,26,2,262,1000,296.9,296.5,1-Feb
13,1,3,-21.2,-108.7913043,1/1/1996,0,29,2,262,1000,296.5,296.5,1-Mar
13,1,4,-21.2,-106.2869565,1/1/1996,0,35,3,262,1000,296.5,296,1-Apr
13,1,5,-21.2,-103.7826087,1/1/1996,0,40.5,4,262,1000,296,295.5,1-May
13,1,6,-21.2,-101.2782609,1/1/1996,0,40.5,7,262,1000,296.5,295.5,1-Jun
13,1,7,-21.2,-98.77391304,1/1/1996,0.5,38,7,264,1000,295.5,295,1-Jul
13,1,8,-21.2,-96.26956522,1/1/1996,0.5,36,9.5,264,1000,295,295,1-Aug
13,1,9,-21.2,-93.76521739,1/1/1996,0,38,10.5,264,1000,295,294.6,1-Sep
13,1,10,-21.2,-91.26086957,1/1/1996,0.5,40.5,10.5,262,1000,294.6,294.6,1-Oct
13,1,11,-21.2,-88.75652174,1/1/1996,0.5,40.5,10.5,262,1000,294.6,294.6,1-Nov
13,1,12,-21.2,-86.25217391,1/1/1996,0.5,44,10,262,1000,294.1,294.6,1-Dec
13,1,13,-21.2,-83.74782609,1/1/1996,0,51,9.5,260,1000,294.1,294.1,13-1
13,1,14,-21.2,-81.24347826,1/1/1996,0,48,17,258,1000,293.2,294.6,14-1
13,1,15,-21.2,-78.73913043,1/1/1996,0,53,14.5,260,1000,292.7,294.1,15-1
13,1,16,-21.2,-76.23478261,1/1/1996,0,43.5,19.5,262,1000,293.2,294.1,16-1
13,1,17,-21.2,-73.73043478,1/1/1996,0,45,11,260,1000,294.6,295.5,17-1
13,1,18,-21.2,-71.22608696,1/1/1996,0.5,31.5,4.5,260,995,296,296.5,18-1
13,1,19,-21.2,-68.72173913,1/1/1996,8.5,11.5,22,256,695,293.2,283.2,19-1
13,1,20,-21.2,-66.2173913,1/1/1996,24.5,8,32.5,256,675,288.8,282.7,20-1
13,1,21,-21.2,-63.71304348,1/1/1996,21.5,13,29.5,256,960,297.4,299.6,21-1
13,1,22,-21.2,-61.20869565,1/1/1996,20,15.5,25,254,995,302.3,304.5,22-1
13,1,23,-21.2,-58.70434783,1/1/1996,28,12,24.5,256,990,300.5,302.3,23-1
13,1,24,-21.2,-56.2,1/1/1996,38.5,9,26,258,980,297.4,301.9,24-1
13,2,1,-18.70434783,-113.8,1/1/1996,0,30.5,1.5,260,1000,296.9,296.9,2-Jan
13,2,2,-18.70434783,-111.2956522,1/1/1996,0,30.5,1.5,260,1000,296.9,296.9,2-Feb
13,2,3,-18.70434783,-108.7913043,1/1/1996,0,32,2.5,260,1000,296.9,296.5,2-Mar
13,2,4,-18.70434783,-106.2869565,1/1/1996,0,34,3,260,1000,296.5,296,2-Apr
13,2,5,-18.70434783,-103.7826087,1/1/1996,0,37.5,3.5,260,1000,296.5,295.5,2-May
13,2,6,-18.70434783,-101.2782609,1/1/1996,0,39,5.5,262,1000,296,295.5,2-Jun
13,2,7,-18.70434783,-98.77391304,1/1/1996,0.5,40.5,6,262,1000,296,295,2-Jul
13,2,8,-18.70434783,-96.26956522,1/1/1996,0.5,41.5,8.5,264,1000,295,295,2-Aug
13,2,9,-18.70434783,-93.76521739,1/1/1996,0,44,7.5,260,1000,295,294.6,2-Sep
13,2,10,-18.70434783,-91.26086957,1/1/1996,0,46,7,262,1000,294.6,294.6,2-Oct
13,2,11,-18.70434783,-88.75652174,1/1/1996,0,49,8,262,1000,294.1,294.6,2-Nov
13,2,12,-18.70434783,-86.25217391,1/1/1996,0,52,12,258,1000,294.1,294.6,2-Dec
13,2,13,-18.70434783,-83.74782609,1/1/1996,0.5,49.5,18.5,258,1000,293.6,294.6,13-2
13,2,14,-18.70434783,-81.24347826,1/1/1996,0,42.5,20.5,260,1000,293.2,294.6,14-2
13,2,15,-18.70434783,-78.73913043,1/1/1996,0,50,10,260,1000,293.6,295,15-2
13,2,16,-18.70434783,-76.23478261,1/1/1996,0.5,50,7.5,258,1000,294.6,295.5,16-2
13,2,17,-18.70434783,-73.73043478,1/1/1996,2,41.5,13,258,1000,295.5,296.9,17-2
13,2,18,-18.70434783,-71.22608696,1/1/1996,15,15.5,22,256,840,295,289.8,18-2
13,2,19,-18.70434783,-68.72173913,1/1/1996,33.5,NA,28,252,620,285.2,277.8,19-2
13,2,20,-18.70434783,-66.2173913,1/1/1996,33.5,NA,28,252,620,285.2,277.8,20-2
13,2,21,-18.70434783,-63.71304348,1/1/1996,36,5.5,30,258,815,288.8,289.8,21-2
13,2,22,-18.70434783,-61.20869565,1/1/1996,24.5,10,27,252,995,298.7,301.9,22-2
13,2,23,-18.70434783,-58.70434783,1/1/1996,29.5,10.5,27.5,252,975,298.3,301,23-2
13,2,24,-18.70434783,-56.2,1/1/1996,36.5,10,27,254,990,299.2,301.4,24-2
13,3,1,-16.20869565,-113.8,1/1/1996,0,33.5,2,260,1000,296.9,297.4,3-Jan
13,3,2,-16.20869565,-111.2956522,1/1/1996,0,35.5,4,258,1000,296.9,296.5,3-Feb
13,3,3,-16.20869565,-108.7913043,1/1/1996,0,37,4,258,1000,296.5,296.5,3-Mar
13,3,4,-16.20869565,-106.2869565,1/1/1996,0,39,4.5,260,1000,296.5,296,3-Apr
13,3,5,-16.20869565,-103.7826087,1/1/1996,0,38.5,5.5,258,1000,296,296.5,3-May
13,3,6,-16.20869565,-101.2782609,1/1/1996,0,38.5,4.5,260,1000,296,295.5,3-Jun
13,3,7,-16.20869565,-98.77391304,1/1/1996,0,41,3,262,1000,295.5,295.5,3-Jul
13,3,8,-16.20869565,-96.26956522,1/1/1996,0,44.5,3,262,1000,295,295,3-Aug
13,3,9,-16.20869565,-93.76521739,1/1/1996,0,50.5,2.5,262,1000,295,294.6,3-Sep
13,3,10,-16.20869565,-91.26086957,1/1/1996,0.5,53,2.5,260,1000,295,295,3-Oct
13,3,11,-16.20869565,-88.75652174,1/1/1996,0.5,53,2.5,260,1000,295,295,3-Nov
13,3,12,-16.20869565,-86.25217391,1/1/1996,0.5,48.5,6.5,260,1000,294.1,294.6,3-Dec
13,3,13,-16.20869565,-83.74782609,1/1/1996,0,50.5,8.5,260,1000,294.6,294.6,13-3
13,3,14,-16.20869565,-81.24347826,1/1/1996,0.5,49,7.5,258,1000,294.6,295.5,14-3
13,3,15,-16.20869565,-78.73913043,1/1/1996,0.5,45.5,6,258,1000,295,295.5,15-3
13,3,16,-16.20869565,-76.23478261,1/1/1996,1.5,37,9,258,1000,294.6,296,16-3
13,3,17,-16.20869565,-73.73043478,1/1/1996,11.5,21,20.5,258,975,295,296,17-3
13,3,18,-16.20869565,-71.22608696,1/1/1996,32,9.5,27.5,252,730,287.3,282.2,18-3
13,3,19,-16.20869565,-68.72173913,1/1/1996,39.5,3,29.5,244,625,281.6,275,19-3
13,3,20,-16.20869565,-66.2173913,1/1/1996,35.5,7,27.5,248,895,288.8,290.7,20-3
13,3,21,-16.20869565,-63.71304348,1/1/1996,31,7.5,30.5,254,990,293.2,300.5,21-3
13,3,22,-16.20869565,-61.20869565,1/1/1996,33,7,32,252,995,294.6,300.5,22-3
